,IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,UsageCost,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactTelephone1,AddressInfo.RelatedURL,AddressInfo.DistanceUnit,AddressInfo.AddressLine2,DataProvidersReference,AddressInfo.ContactEmail,AddressInfo.AccessComments,GeneralComments,OperatorsReference,AddressInfo.ContactTelephone2,ID,ConnectionTypeID,StatusTypeID,LevelID,PowerKW,CurrentTypeID,Quantity,Reference,Amps,Voltage,Comments
414,False,2019-09-28T10:01:00Z,132378,17F2627F-A569-48F5-9B67-76C4551AD55A,1,74.0,1.0,,"[{'ID': 185307, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185308, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185309, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185310, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T10:01:00Z,1,2019-09-28T10:01:00Z,200,132724,Fastned Vrijenban,Vrijenban A13,Delft,,2629 HA,159,51.983412,4.392855,,http://fastned.nl/,0,,,,24/7,,,,185307.0,33.0,50.0,3.0,175.0,30.0,2.0,,,,
415,False,2019-09-28T09:59:00Z,132377,ED17BB4D-E425-4128-A678-9E11C0BCB7ED,1,74.0,1.0,,"[{'ID': 185303, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185304, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185305, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185306, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T09:59:00Z,1,2019-09-28T09:59:00Z,200,132723,Fastned Hazeldonk-Oost,Hazeldonk-Oost A16,Breda,,4836 LB,159,51.497864494311045,4.743250363658831,,http://fastned.nl/,0,,,,,,,,185303.0,33.0,50.0,3.0,175.0,30.0,2.0,,,,
416,False,2019-09-28T09:58:00Z,132376,C38D5B07-F843-47D7-9011-F3F424684BC0,1,74.0,1.0,,"[{'ID': 185299, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185300, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185301, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185302, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T09:58:00Z,1,2019-09-28T09:58:00Z,200,132722,Fastned Hazeldonk-West,Hazeldonk-West A16,Breda,,4836 LZ,159,51.50006170367081,4.7410144819448305,,http://fastned.nl/,0,,,,,,,,185299.0,33.0,50.0,3.0,175.0,30.0,2.0,,,,
417,False,2019-09-28T09:56:00Z,132375,A04E5611-3DA7-4E7B-938D-1D31B791964E,1,74.0,1.0,,"[{'ID': 185295, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185296, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185297, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185298, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T09:56:00Z,1,2019-09-28T09:56:00Z,200,132721,Fastned Molenkamp,Molenkamp A15,Gellicum,,4156 JJ,159,51.847476442050805,5.190784931576445,,http://fastned.nl/,0,,,,,,,,185295.0,33.0,50.0,3.0,175.0,30.0,2.0,,,,
418,False,2019-09-28T09:54:00Z,132374,F65BBFA7-52B8-4204-B932-F563F3CBC27D,1,74.0,1.0,,"[{'ID': 185291, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185292, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185293, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 185294, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-09-28T09:54:00Z,1,2019-09-28T09:54:00Z,200,132720,Fastned Eigenblok,Eigenblok A15,Gellicum,,4156 JZ,159,51.849068597836464,5.191414900292784,,http://fastned.nl/,0,,,,24/7,,,,185291.0,33.0,50.0,3.0,175.0,30.0,2.0,,,,
419,False,2019-09-28T09:36:00Z,132373,AD36581B-1FD9-40D6-A1EC-224DBA75FF2C,1,74.0,5.0,,"[{'ID': 185288, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185289, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185290, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T09:36:00Z,1,2019-09-28T09:36:00Z,200,132719,Fastned Overbroek,Overbroek A15,Opheusden,,4051CZ,159,51.92159655110726,5.603319459536806,,,0,,,,24/7,,,,185288.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
420,False,2019-09-28T09:34:00Z,132372,945D0439-190B-47E8-B7F2-FA62F1F98303,1,74.0,5.0,,"[{'ID': 185285, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185286, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185287, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T09:34:00Z,1,2019-09-28T09:34:00Z,200,132718,Fastned Streepland,Streepland A16,Zevenbergschen Hoek,,4765TK,159,51.69068858287895,4.657570000495866,,,0,,,,24/7,,,,185285.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
421,False,2019-12-08T16:58:00Z,132371,B731E4D8-3F94-403A-A107-02C65A5222A0,1,74.0,5.0,,"[{'ID': 185282, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185283, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185284, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-12-08T16:58:00Z,1,2019-09-28T09:32:00Z,200,132717,Fastned Tussenhoek,Tussenhoek N57,Vierpolders,,3237 LS,159,51.870171183539355,4.182257291199221,,,0,,,,,,,,185282.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
422,False,2019-09-28T09:31:00Z,132370,66375120-862A-46A1-BA36-B2BD8C024A77,1,74.0,5.0,,"[{'ID': 185279, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185280, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185281, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T09:31:00Z,1,2019-09-28T09:31:00Z,200,132716,Fastned Coosenhoek,Coosenhoek N57,Vierpolders,,3237 NA,159,51.870605301019566,4.180432122666616,,,0,,,,24/7,,,,185279.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
423,False,2019-09-28T08:44:00Z,132369,3D92C80C-84EC-469C-8087-DF3318109845,1,74.0,5.0,,"[{'ID': 185276, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185277, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185278, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:44:00Z,1,2019-09-28T08:44:00Z,200,132715,Fastned Meedenertol,Meedenertol A7,Scheemda,,9679TN,159,53.18090611485101,6.933631737604628,,,0,,,,,,,,185276.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
424,False,2019-09-28T08:42:00Z,132368,D28694F8-036B-428F-880E-1F3D16A589BF,1,74.0,5.0,,"[{'ID': 185273, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185274, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185275, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:42:00Z,1,2019-09-28T08:42:00Z,200,132714,Fastned Roode Til,Roode Til A7,Scheemda,,9679TN,159,53.182019030339205,6.931017642004235,,,0,,,,24/7,,,,185273.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
425,False,2019-09-28T08:41:00Z,132367,66B13037-3402-4BEF-9E6A-090612E05944,1,74.0,5.0,,"[{'ID': 185270, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185271, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185272, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:41:00Z,1,2019-09-28T08:41:00Z,200,132713,Fastned De Walden,De Walden A7,Terwispel,,8407EB,159,53.02930206042643,6.020059502517029,,,0,,,,24/7,,,,185270.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
426,False,2019-09-28T08:39:00Z,132366,294F6291-9330-44F7-9262-09FA165682D8,1,74.0,5.0,,"[{'ID': 185267, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185268, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185269, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:39:00Z,1,2019-09-28T08:39:00Z,200,132712,Fastned Beatrixkwartier,J.P. Coenstraat 2,Den Haag,,2595WP,159,52.07904494794499,4.333990347882718,,,0,,,,24/7,,,,185267.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
427,False,2019-09-28T08:28:00Z,132365,EB707FF0-E426-4323-80C9-EF599AF3B36C,1,74.0,5.0,,"[{'ID': 185264, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185265, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 185266, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 2}]",4.0,50,2019-09-28T08:28:00Z,1,2019-09-28T08:28:00Z,200,132711,Fastned Middelsloot,Middelsloot A7,Middenbeemster,,1461MZ,159,52.545986435998685,4.957308495860389,,,0,,,,24/7,,,,185264.0,33.0,50.0,3.0,50.0,30.0,2.0,,125.0,400.0,
428,False,2019-09-16T05:35:00Z,131963,7993AA04-5AA5-4EBE-B807-6F27D5A659B6,1,23.0,4.0,,"[{'ID': 184639, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-09-16T05:35:00Z,1,2019-09-16T05:35:00Z,200,132309,Hotel Old Dutch Bergen Op Zoom,Stationsstraat 31,Bergen op Zoom,,4611CB,159,51.4950874,4.2952009,+31 164 271888 ,,0,,,,,"1 Tesla Connector, up to 11kW.Available for customers. Please see front desk.",51819,,184639.0,30.0,50.0,2.0,11.0,20.0,1.0,,,,
429,False,2019-09-02T05:32:00Z,131289,AB0FA537-90DF-4F2F-A26C-4349735EB5C5,1,23.0,4.0,,"[{'ID': 183824, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-09-02T05:32:00Z,1,2019-09-02T05:32:00Z,200,131635,Herberg de Klomp,Vilsterseweg 10,Vilsteren,,7734PD,159,52.5110807,6.3540541, +31 52 94 59 000,,0,,,,,"1 Tesla Connector, up to 22kW.Available for customers. Please see front desk.",43238,,183824.0,30.0,50.0,2.0,22.0,20.0,1.0,,,,
430,False,2019-08-28T19:55:00Z,131004,9FB40AA8-AA83-47EE-ACD7-C5150699D58E,1,23.0,4.0,,"[{'ID': 183499, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-08-28T19:55:00Z,1,2019-08-28T19:55:00Z,200,131350,Qurios Zandvoort,Boulevard Barnaart 30,Zandvoort,,2041 JA,159,52.386701,4.535351,+31 20 800 6040,,0,,,,,"1 Tesla Connector, up to 22kW.Available for customers. Please see front desk.",51481,,183499.0,30.0,50.0,2.0,22.0,20.0,1.0,,,,
431,False,2019-08-28T19:50:00Z,130974,F8EA01A8-62D0-4057-90CA-653239B0CA17,1,23.0,4.0,,"[{'ID': 183469, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 6, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-08-28T19:50:00Z,1,2019-08-28T19:50:00Z,200,131320,Comfortcamping Scheldeoord,Landingsweg 1,Baarland,,4435NR,159,51.396404,3.89869,+31 113 639 900,,0,,,,,"1 Tesla Connector, up to 6kW.Available for customers. Self park.",51488,,183469.0,30.0,50.0,2.0,6.0,20.0,1.0,,,,
432,False,2019-08-28T20:21:00Z,130958,A569AC18-7FE6-4445-8CF1-E8D5271A126B,1,98.0,1.0,,"[{'ID': 183450, 'ConnectionTypeID': 18, 'StatusTypeID': 150, 'CurrentTypeID': 20}]",4.0,150,2019-08-28T20:21:00Z,1,2019-08-27T21:24:00Z,200,131304,Reginahof,Reginahof,Goeree-Overflakkee,Holandia Północna,3247CR,159,51.7488403179767,4.1007135315233,,,0,Dirksland,,,,,,,183450.0,18.0,150.0,,,20.0,,,,,
433,False,2019-08-24T11:50:00Z,130825,B11F161C-BCAB-405C-A891-25DE986F95F3,1,73.0,1.0,,"[{'ID': 183159, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 400, 'PowerKW': 11, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2019-08-24T11:50:00Z,1,2019-08-18T07:34:00Z,200,131171,EVB-P1607208,de Gildekamp 6004,Nijmegen,Gelderland,6545LX,159,51.8312595701483,5.80206636530647,+(31)-(88)-7755444,,0,,,info@evbox.nl,,,,,183159.0,1036.0,50.0,2.0,11.0,20.0,2.0,,16.0,400.0,
434,False,2019-08-24T10:48:00Z,130824,934E68AB-D16E-46A6-9B63-A9912ED60626,1,3343.0,1.0,,"[{'ID': 183358, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 183359, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 183360, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 3, 'Amps': 63, 'Voltage': 400, 'PowerKW': 43, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-08-24T10:48:00Z,1,2019-08-18T06:50:00Z,200,131170,McDonald's Nijmegen Noviu.,Wijchenseweg 202,Nijmegen,Gelderland,6538 SX,159,51.82525258085269,5.803722694323596,,,0,Nijmegen,,,,,,,183358.0,2.0,50.0,3.0,50.0,30.0,1.0,,,,
435,False,2019-08-24T11:46:00Z,130757,7420871A-F5FA-4501-A0F5-07FD37236365,1,1.0,1.0,,"[{'ID': 183060, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 400, 'PowerKW': 11, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-08-24T11:46:00Z,1,2019-08-13T12:48:00Z,200,131103,Het Diep,Het Diep,,Flevoland,8254KS,159,52.5243266699086,5.71568012375474,,,0,Dronten,,,,,,,183060.0,1036.0,50.0,2.0,11.0,20.0,1.0,,16.0,400.0,
436,False,2019-08-12T17:05:00Z,130748,A1EEC396-CB20-436B-B059-C53DB582BFB7,1,1.0,1.0,,"[{'ID': 183044, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 230, 'PowerKW': 11, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2019-08-12T17:05:00Z,1,2019-08-12T12:08:00Z,200,131094,Nyeveltstraat 1,Nyeveltstraat 1,Utrecht,Utrecht,3454EW,159,52.0814474144259,5.03528223213107,,,0,De Meern,,,Public,,,,183044.0,25.0,50.0,2.0,11.0,20.0,2.0,,16.0,230.0,
437,False,2019-08-11T15:15:00Z,130095,19AA530E-A8DE-4E8F-8A49-657F71B09DD5,1,1.0,1.0,,"[{'ID': 182100, 'ConnectionTypeID': 1036, 'StatusTypeID': 0, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2019-08-11T15:15:00Z,1,2019-07-31T13:41:00Z,200,130441,Beach car park,Walendijk 9,Groede,,,159,51.4003321647688,3.4964692403269737,,,0,,,,Near beach access in car park. Saw car charging,,,,182100.0,1036.0,0.0,2.0,,20.0,2.0,,,,
438,False,2019-07-22T13:57:00Z,129629,F3F73544-A4E7-4118-9595-B5DE8D8DAEF9,1,179.0,4.0,0.30,"[{'ID': 181402, 'ConnectionTypeID': 25}, {'ID': 181438, 'ConnectionTypeID': 25}]",2.0,50,2019-07-22T13:57:00Z,1,2019-07-21T20:43:00Z,200,129975,Vletkade parkeerplaats,Vletkade 20,Zoetermeer,Zuid-Holland,2725 AX,159,52.0767138401761,4.49590898462804,,,0,,,,,,,,181402.0,25.0,,,,,,,,,
439,False,2021-05-07T07:29:00Z,129191,A90F6A5F-7E3D-46F3-BF9E-53E80F6BD35A,1,23.0,6.0,,"[{'ID': 180839, 'ConnectionTypeID': 30, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2}, {'ID': 271863, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 20, 'Quantity': 4}]",1.0,50,2021-05-07T07:29:00Z,1,2019-07-15T16:15:00Z,200,129537,Qurios Ameland,Oranjeweg 42B,Hollum,,9161 CC,159,53.448264,5.630548,+31 20 800 6040,,0,,,,,"1 Tesla Connector, up to 22kW.Available to the public. Please see front desk.",51117,,180839.0,30.0,50.0,2.0,22.0,20.0,2.0,,,,
440,False,2019-07-15T14:18:00Z,129101,FA51A190-A99D-4276-883D-E08748977409,1,179.0,1.0,,"[{'ID': 180728, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 16, 'Voltage': 400, 'PowerKW': 11, 'CurrentTypeID': 20, 'Quantity': 1}]",4.0,50,2019-07-15T14:18:00Z,1,2019-07-14T14:59:00Z,200,129447,Tolberterstraat,Tolberterstraat,Westerkwartier,Groningen,9351BJ,159,53.166317526302,6.38593530149933,,,0,Leek,,,"At Municipal Office, free to public",,,,180728.0,25.0,50.0,2.0,11.0,20.0,1.0,,16.0,400.0,
441,False,2019-07-08T11:08:00Z,128883,1D99C17B-1CA0-409A-BC8A-248582EFD6A1,1,73.0,6.0,"0,34€/kWh","[{'ID': 180395, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10, 'Quantity': 4}]",4.0,50,2019-07-08T11:08:00Z,1,2019-07-03T12:41:00Z,200,129229,Landmetersweg,Landmetersweg,Veere,Seeland,4356RE,159,51.5556883118205,3.55077481928902,,,0,Oostkapelle,,,"For visitors of camping site
Accessible with New Motion card",,,,180395.0,25.0,50.0,2.0,11.0,10.0,4.0,,,,
442,False,2019-07-02T04:53:00Z,128820,949FC77E-439D-4A9F-B148-398B99612656,1,97.0,1.0,,"[{'ID': 180242, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 32, 'Voltage': 230, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2019-07-02T04:53:00Z,1,2019-06-30T07:14:00Z,200,129166,Het Galjoen 33,Het Galjoen 33,Baarn,,3742 HB,159,52.2052588069986,5.30194795798479,,,0,,,,,,,,180242.0,25.0,50.0,2.0,22.0,20.0,2.0,,32.0,230.0,
443,False,2019-06-29T05:54:00Z,128815,08ED9AC3-594D-4B52-B87D-B42C7C272F0F,1,1.0,1.0,,"[{'ID': 180233, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2019-06-29T05:54:00Z,1,2019-06-28T22:13:00Z,200,129161,Merkelbachlaan,Merkelbachlaan,IJsselstein,Utrecht,3404EX,159,52.0115731486211,5.03730420790919,,,0,,,,,,,,180233.0,25.0,50.0,2.0,,20.0,2.0,,,,
444,False,2019-06-29T05:59:00Z,128793,C310F04F-EED8-4DAC-AA2F-E7A245451E5E,1,177.0,5.0,Volume (/kWh)	€ 0.34,"[{'ID': 180189, 'ConnectionTypeID': 0, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 11, 'Quantity': 2}]",1.0,50,2019-06-29T05:59:00Z,1,2019-06-28T07:18:00Z,200,129139,Morelstraat,Morelstraat 37,Utrecht,Utrecht,3552GL,159,52.1082026963618,5.10280388270178,,,0,,,,,Serial number: 0026f49e-8aea-11e8-8d7c-42010a840002,,,180189.0,0.0,50.0,2.0,11.0,,2.0,,,,
445,False,2019-09-30T15:26:00Z,127709,1FA0A4DB-D15A-47AA-A3CC-BF329816DDEC,1,74.0,1.0,,"[{'ID': 178771, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 175, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 178772, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30}, {'ID': 178773, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30}, {'ID': 178780, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 38, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2019-09-30T15:26:00Z,1,2019-06-09T05:01:00Z,200,128055,Fastned Hoge Kwel,"Hoge Kwel, Wieringerwerf",Hollands Kroon,Noord-Holland,1771MN,159,52.8573098519762,5.02145534255908,020-7055300,https://fastned.nl/locaties,0,Wieringerwerf,,support@fastned.nl,,,,,178771.0,33.0,50.0,3.0,175.0,30.0,2.0,,,,
